pid,tta_idx,dice
4,3_5,0.7783967444984832
4,5_3,0.7783967444984832
4,3_6,0.7866674669388019
4,6_3,0.7866674669388019
4,3_7,0.3618212992951646
4,7_3,0.3618212992951646
4,3_8,0.027959994307102175
4,8_3,0.027959994307102175
4,3_9,0.7297482410079222
4,9_3,0.7297482410079222
4,3_10,0.5088321515372933
4,10_3,0.5088321515372933
4,3_11,0.9624260571094788
4,11_3,0.9624260571094788
4,3_12,0.6714307567910857
4,12_3,0.6714307567910857
4,4_5,0.864499163279975
4,5_4,0.864499163279975
4,4_6,0.8676167123886607
4,6_4,0.8676167123886607
4,4_7,0.28514991475035506
4,7_4,0.28514991475035506
4,4_8,0.018969451050924756
4,8_4,0.018969451050924756
4,4_9,0.9301073903881972
4,9_4,0.9301073903881972
4,4_10,0.7509881422925702
4,10_4,0.7509881422925702
4,4_11,0.7067855589387328
4,11_4,0.7067855589387328
4,4_12,0.6891010901615796
4,12_4,0.6891010901615796
4,5_6,0.976617850109786
4,6_5,0.976617850109786
4,5_7,0.30523513753334425
4,7_5,0.30523513753334425
4,5_8,0.021885441006288694
4,8_5,0.021885441006288694
4,5_9,0.9189890742620008
